DIRECTION,DETECTOR_ID,DATE_TIME,DETECT_DATE,DETECT_TIME,TOTAL_VOL,AVG_SPEED,AVG_OCC,AVG_TT
EB,15,9/7/16 18:15,9/7/16,18:15:00,394,32.66666667,7.666666667,107
EB,15,9/8/16 9:30,9/8/16,9:30:00,447,35.33333333,9.333333333,101.6666667
EB,15,9/8/16 12:15,9/8/16,12:15:00,393,32.33333333,9,109.3333333
EB,15,9/7/16 14:30,9/7/16,14:30:00,317,32.66666667,8,109.3333333
EB,15,9/7/16 17:00,9/7/16,17:00:00,427,27.66666667,12.33333333,141.3333333
EB,15,9/7/16 9:15,9/7/16,9:15:00,403,33.66666667,9.666666667,107
EB,15,9/7/16 12:00,9/7/16,12:00:00,457,28.33333333,14.66666667,152.3333333
EB,15,9/7/16 17:15,9/7/16,17:15:00,333,30,7.666666667,126
EB,15,9/7/16 14:45,9/7/16,14:45:00,373,30.66666667,10,124.6666667
EB,15,9/4/16 10:00,9/4/16,10:00:00,264,39,4.333333333,91
EB,15,9/4/16 12:45,9/4/16,12:45:00,468,31.33333333,10.33333333,115.6666667
EB,15,9/4/16 14:45,9/4/16,14:45:00,443,32,8.666666667,113.3333333
EB,15,9/4/16 17:30,9/4/16,17:30:00,395,35,8,101
EB,15,9/4/16 15:00,9/4/16,15:00:00,445,30.33333333,9.333333333,120.6666667
EB,15,9/4/16 17:45,9/4/16,17:45:00,371,38,7,95
EB,15,9/10/16 14:45,9/10/16,14:45:00,451,32.33333333,10.33333333,118.3333333
EB,15,9/10/16 17:30,9/10/16,17:30:00,411,36.66666667,8.333333333,100
EB,15,9/10/16 15:00,9/10/16,15:00:00,450,33,11.33333333,113.6666667
EB,15,9/10/16 17:45,9/10/16,17:45:00,406,34.66666667,8,105
EB,15,9/11/16 9:30,9/11/16,9:30:00,186,39.66666667,3,96
EB,15,9/11/16 7:00,9/11/16,7:00:00,104,42.66666667,1.666666667,85.66666667
EB,15,9/11/16 9:45,9/11/16,9:45:00,214,40,3.666666667,90.33333333
EB,15,9/11/16 14:00,9/11/16,14:00:00,435,33.66666667,8.666666667,106
EB,15,9/11/16 14:15,9/11/16,14:15:00,399,35.66666667,7.666666667,100
EB,15,9/11/16 17:00,9/11/16,17:00:00,362,36.33333333,7.333333333,99.33333333
EB,15,9/12/16 16:30,9/12/16,16:30:00,373,35.66666667,7.333333333,99.66666667
EB,15,9/11/16 13:15,9/11/16,13:15:00,432,33,9.666666667,108
EB,15,9/11/16 16:00,9/11/16,16:00:00,403,36,8,98.33333333
EB,15,9/11/16 18:45,9/11/16,18:45:00,316,38.33333333,6,94.66666667
EB,15,9/11/16 16:15,9/11/16,16:15:00,322,38,6,94.33333333
EB,15,9/16/16 12:00,9/16/16,12:00:00,402,31.33333333,10.33333333,117
EB,15,9/16/16 9:15,9/16/16,9:15:00,438,35.33333333,9,100.3333333
EB,15,9/16/16 12:15,9/16/16,12:15:00,466,29.66666667,11.66666667,138
EB,15,9/16/16 8:15,9/16/16,8:15:00,424,36.33333333,8.333333333,100.3333333
EB,15,9/16/16 11:00,9/16/16,11:00:00,391,33.33333333,8.666666667,107.3333333
EB,15,9/17/16 12:30,9/17/16,12:30:00,482,31,11.33333333,118.3333333
EB,15,9/3/16 17:00,9/3/16,17:00:00,432,33.33333333,9,106.6666667
EB,15,9/4/16 13:30,9/4/16,13:30:00,483,32,10.66666667,113
EB,15,9/4/16 8:00,9/4/16,8:00:00,133,42.33333333,2.333333333,86
EB,15,9/4/16 10:45,9/4/16,10:45:00,338,38.33333333,6.333333333,93
EB,15,9/4/16 13:45,9/4/16,13:45:00,414,30.33333333,10.33333333,116.6666667
EB,15,9/8/16 7:00,9/8/16,7:00:00,236,38,4.333333333,94
EB,15,9/8/16 9:45,9/8/16,9:45:00,311,26.33333333,14.33333333,159.6666667
EB,15,9/8/16 12:30,9/8/16,12:30:00,502,27,16.33333333,144
EB,15,9/8/16 15:00,9/8/16,15:00:00,382,35.33333333,8.333333333,103
EB,15,9/8/16 12:45,9/8/16,12:45:00,383,30.33333333,9,117.3333333
EB,15,9/4/16 7:15,9/4/16,7:15:00,76,41.33333333,1.333333333,91.66666667
EB,15,9/4/16 7:30,9/4/16,7:30:00,79,41.66666667,1.333333333,87.33333333
EB,15,9/4/16 10:15,9/4/16,10:15:00,249,38.66666667,4.333333333,94
EB,15,9/4/16 13:00,9/4/16,13:00:00,458,32.66666667,10.66666667,109.6666667
EB,15,9/5/16 12:30,9/5/16,12:30:00,419,32.33333333,11,112
EB,15,9/5/16 15:15,9/5/16,15:15:00,383,32,9,111.6666667
EB,15,9/12/16 7:45,9/12/16,7:45:00,345,38,6.666666667,93.66666667
EB,15,9/12/16 14:45,9/12/16,14:45:00,417,31,9,113
EB,15,9/12/16 17:30,9/12/16,17:30:00,386,29.66666667,10.33333333,151.3333333
EB,15,9/12/16 12:15,9/12/16,12:15:00,420,32.66666667,9,108.6666667
EB,15,9/12/16 15:00,9/12/16,15:00:00,386,34.66666667,8,104
EB,15,9/12/16 17:45,9/12/16,17:45:00,425,22.66666667,21,226.3333333
EB,15,9/12/16 11:15,9/12/16,11:15:00,306,35,6.666666667,101
EB,15,9/12/16 14:00,9/12/16,14:00:00,390,31.33333333,9.666666667,115
EB,15,9/12/16 16:45,9/12/16,16:45:00,337,36,6.333333333,98.66666667
EB,15,9/12/16 11:30,9/12/16,11:30:00,380,34.33333333,8,102.6666667
EB,15,9/9/16 11:30,9/9/16,11:30:00,349,34.66666667,6.333333333,104.6666667
EB,15,9/9/16 14:15,9/9/16,14:15:00,428,32.66666667,9.333333333,112
EB,15,9/9/16 8:00,9/9/16,8:00:00,395,37,8.333333333,96.33333333
EB,15,9/16/16 14:00,9/16/16,14:00:00,467,31,10.66666667,116.3333333
EB,15,9/16/16 16:45,9/16/16,16:45:00,445,34.33333333,9.666666667,103
EB,15,9/16/16 14:15,9/16/16,14:15:00,389,31.66666667,8.666666667,111.6666667
EB,15,9/17/16 8:00,9/17/16,8:00:00,206,41.66666667,3.333333333,87
EB,15,9/17/16 8:15,9/17/16,8:15:00,225,40.33333333,4,89.33333333
EB,15,9/17/16 15:15,9/17/16,15:15:00,432,33.66666667,9.666666667,106.3333333
EB,15,9/17/16 12:45,9/17/16,12:45:00,492,26.66666667,16.33333333,145
EB,15,9/17/16 15:30,9/17/16,15:30:00,467,29.33333333,12.33333333,124.6666667
EB,15,9/17/16 18:00,9/17/16,18:00:00,403,34,7.666666667,105
EB,15,9/5/16 11:45,9/5/16,11:45:00,374,37,7.333333333,98.33333333
EB,15,9/5/16 9:00,9/5/16,9:00:00,217,40,3.666666667,91.33333333
EB,15,9/5/16 8:00,9/5/16,8:00:00,172,41.66666667,2.666666667,89.33333333
EB,15,9/5/16 10:45,9/5/16,10:45:00,323,36,6.666666667,98.66666667
EB,15,9/5/16 8:15,9/5/16,8:15:00,135,40.33333333,2,89.66666667
EB,15,9/5/16 11:00,9/5/16,11:00:00,368,35.66666667,7.666666667,102
EB,15,9/5/16 18:00,9/5/16,18:00:00,319,37.33333333,6,97.33333333
EB,15,9/5/16 12:45,9/5/16,12:45:00,426,32.33333333,11.66666667,115.6666667
EB,15,9/5/16 15:30,9/5/16,15:30:00,357,34.33333333,7.333333333,102.6666667
EB,15,9/5/16 18:15,9/5/16,18:15:00,348,37.33333333,6.333333333,96.66666667
EB,15,9/8/16 13:30,9/8/16,13:30:00,406,30.33333333,10.66666667,129.3333333
EB,15,9/8/16 16:15,9/8/16,16:15:00,359,30.66666667,8.666666667,127.3333333
EB,15,9/8/16 8:15,9/8/16,8:15:00,402,35.66666667,8.333333333,98.66666667
EB,15,9/9/16 17:45,9/9/16,17:45:00,310,14,19.66666667,360
EB,15,9/8/16 17:15,9/8/16,17:15:00,392,33.66666667,9,105.6666667
EB,15,9/10/16 9:45,9/10/16,9:45:00,365,35.33333333,7.333333333,100.3333333
EB,15,9/10/16 12:30,9/10/16,12:30:00,434,33,9.333333333,109
EB,15,9/9/16 9:00,9/9/16,9:00:00,440,35,8.666666667,104.6666667
EB,15,9/9/16 11:45,9/9/16,11:45:00,428,32.66666667,9,109
EB,15,9/9/16 14:30,9/9/16,14:30:00,416,30.66666667,10.33333333,117.6666667
EB,15,9/9/16 9:15,9/9/16,9:15:00,411,36.33333333,8.333333333,99.33333333
EB,15,9/9/16 14:45,9/9/16,14:45:00,416,28.66666667,14.33333333,143.6666667
EB,15,9/9/16 10:45,9/9/16,10:45:00,376,32.66666667,8.333333333,108
EB,15,9/9/16 8:15,9/9/16,8:15:00,387,33.33333333,10,106.3333333
EB,15,9/9/16 11:00,9/9/16,11:00:00,402,32,9.666666667,113.3333333
EB,15,9/9/16 13:30,9/9/16,13:30:00,361,33.33333333,7.333333333,108.6666667
EB,15,9/14/16 12:30,9/14/16,12:30:00,469,32,11.66666667,110.3333333
EB,15,9/3/16 7:30,9/3/16,7:30:00,135,41.66666667,2.333333333,86.33333333
EB,15,9/3/16 14:45,9/3/16,14:45:00,418,33,8.666666667,109.3333333
EB,15,9/7/16 15:45,9/7/16,15:45:00,386,31.33333333,9,120
EB,15,9/7/16 9:30,9/7/16,9:30:00,402,35.33333333,8.666666667,99.33333333
EB,15,9/7/16 7:30,9/7/16,7:30:00,330,38.66666667,6,92.66666667
EB,15,9/8/16 13:45,9/8/16,13:45:00,217,25.66666667,7.666666667,230.3333333
EB,15,9/8/16 16:45,9/8/16,16:45:00,381,29,9.333333333,122.3333333
EB,15,9/8/16 8:30,9/8/16,8:30:00,356,36.33333333,6.333333333,98
EB,15,9/8/16 11:15,9/8/16,11:15:00,384,29.66666667,12,128
EB,15,9/9/16 18:00,9/9/16,18:00:00,376,14,24,328.3333333
EB,15,9/9/16 15:15,9/9/16,15:15:00,335,30.33333333,8,116
EB,15,9/11/16 10:45,9/11/16,10:45:00,336,36,7,101
EB,15,9/10/16 7:15,9/10/16,7:15:00,120,41,2.333333333,88.66666667
EB,15,9/10/16 12:45,9/10/16,12:45:00,498,30,12.33333333,128.3333333
EB,15,9/10/16 7:30,9/10/16,7:30:00,186,41.66666667,3,87
EB,15,9/10/16 10:00,9/10/16,10:00:00,422,37,8.333333333,96
EB,15,9/11/16 7:15,9/11/16,7:15:00,75,43.66666667,1.333333333,84.66666667
EB,15,9/10/16 9:00,9/10/16,9:00:00,309,40.33333333,5,91.33333333
EB,15,9/10/16 9:15,9/10/16,9:15:00,272,38.66666667,4.666666667,93.66666667
EB,15,9/10/16 11:45,9/10/16,11:45:00,450,29.66666667,9.666666667,126.6666667
EB,15,9/11/16 14:30,9/11/16,14:30:00,409,35.66666667,7.666666667,101
EB,15,9/11/16 17:15,9/11/16,17:15:00,352,37.66666667,6,95.33333333
EB,15,9/10/16 16:15,9/10/16,16:15:00,439,34.33333333,9.333333333,105.6666667
EB,15,9/10/16 13:30,9/10/16,13:30:00,408,30.66666667,12,124.3333333
EB,15,9/10/16 13:45,9/10/16,13:45:00,431,33.66666667,9.666666667,111.3333333
EB,15,9/12/16 9:00,9/12/16,9:00:00,430,33.66666667,10.33333333,108.3333333
EB,15,9/14/16 15:15,9/14/16,15:15:00,394,32.66666667,8.333333333,107
EB,15,9/14/16 7:15,9/14/16,7:15:00,277,40.66666667,5,89
EB,15,9/14/16 10:00,9/14/16,10:00:00,476,34.33333333,10.66666667,105
EB,15,9/14/16 12:45,9/14/16,12:45:00,475,30.33333333,14,119.3333333
EB,15,9/14/16 15:30,9/14/16,15:30:00,325,30.66666667,8.333333333,118.3333333
EB,15,9/14/16 17:15,9/14/16,17:15:00,411,33.66666667,8,105
EB,15,9/14/16 17:30,9/14/16,17:30:00,343,32.33333333,8,111.3333333
EB,15,9/16/16 9:30,9/16/16,9:30:00,424,36.66666667,7.666666667,95.66666667
EB,15,9/3/16 17:15,9/3/16,17:15:00,411,35,8.666666667,102.3333333
EB,15,9/3/16 16:00,9/3/16,16:00:00,428,32,10.66666667,113.3333333
EB,15,9/3/16 7:45,9/3/16,7:45:00,193,41.33333333,3,88
EB,15,9/3/16 10:30,9/3/16,10:30:00,391,35.33333333,8.666666667,103
EB,15,9/3/16 13:15,9/3/16,13:15:00,435,34.66666667,8,104.3333333
EB,15,9/3/16 8:00,9/3/16,8:00:00,223,41,3.333333333,88
EB,15,9/3/16 10:45,9/3/16,10:45:00,391,35.66666667,8,102.3333333
EB,15,9/3/16 9:30,9/3/16,9:30:00,275,39,5,92.66666667
EB,15,9/3/16 12:15,9/3/16,12:15:00,448,29.66666667,11,123
EB,15,9/3/16 15:00,9/3/16,15:00:00,454,28.66666667,13,158.6666667
EB,15,9/3/16 9:45,9/3/16,9:45:00,300,35.33333333,5.666666667,100.6666667
EB,15,9/3/16 12:30,9/3/16,12:30:00,489,29,12.66666667,122.3333333
EB,15,9/3/16 7:00,9/3/16,7:00:00,140,41.33333333,2.333333333,86.33333333
EB,15,9/7/16 10:30,9/7/16,10:30:00,347,34,7.333333333,104.6666667
EB,15,9/7/16 13:15,9/7/16,13:15:00,401,34.33333333,9.333333333,103.6666667
EB,15,9/7/16 18:30,9/7/16,18:30:00,310,33.33333333,7,105.6666667
EB,15,9/7/16 10:45,9/7/16,10:45:00,382,34.33333333,9.666666667,111.3333333
EB,15,9/7/16 13:30,9/7/16,13:30:00,418,32.33333333,9.666666667,110
EB,15,9/7/16 16:00,9/7/16,16:00:00,370,30,8.666666667,119.6666667
EB,15,9/8/16 15:15,9/8/16,15:15:00,289,35.33333333,6.333333333,100
EB,15,9/8/16 7:15,9/8/16,7:15:00,273,38.33333333,5,93
EB,15,9/7/16 12:15,9/7/16,12:15:00,432,34,9,105.6666667
EB,15,9/7/16 15:00,9/7/16,15:00:00,410,29.66666667,13.33333333,143
EB,15,9/7/16 17:30,9/7/16,17:30:00,383,31.66666667,7.666666667,110.3333333
EB,15,9/7/16 9:45,9/7/16,9:45:00,388,36.33333333,7.666666667,101.3333333
EB,15,9/7/16 12:30,9/7/16,12:30:00,421,25,15.33333333,177.3333333
EB,15,9/4/16 14:00,9/4/16,14:00:00,445,33,10.66666667,111.3333333
EB,15,9/4/16 7:45,9/4/16,7:45:00,116,41,2,87.66666667
EB,15,9/4/16 10:30,9/4/16,10:30:00,254,38,5,95.33333333
EB,15,9/4/16 15:15,9/4/16,15:15:00,477,33,10.33333333,107.6666667
EB,15,9/4/16 18:00,9/4/16,18:00:00,374,35.33333333,7.666666667,100.6666667
EB,15,9/4/16 15:30,9/4/16,15:30:00,411,31.33333333,8.333333333,114.3333333
EB,15,9/4/16 18:15,9/4/16,18:15:00,338,34.66666667,7.333333333,101.3333333
EB,15,9/11/16 11:00,9/11/16,11:00:00,299,37.33333333,6,96.33333333
EB,15,9/11/16 8:15,9/11/16,8:15:00,144,42.33333333,2.333333333,85.66666667
EB,15,9/12/16 8:00,9/12/16,8:00:00,415,37.66666667,8.666666667,94
EB,15,9/11/16 7:30,9/11/16,7:30:00,93,43,1.333333333,86.66666667
EB,15,9/11/16 10:00,9/11/16,10:00:00,274,41.33333333,5,87.33333333
EB,15,9/11/16 10:15,9/11/16,10:15:00,253,39.33333333,4.333333333,90
EB,15,9/12/16 12:30,9/12/16,12:30:00,444,30,11,122.6666667
EB,15,9/12/16 15:15,9/12/16,15:15:00,350,32,8.666666667,110.3333333
EB,15,9/11/16 11:45,9/11/16,11:45:00,389,36,7,98
EB,15,9/11/16 12:00,9/11/16,12:00:00,453,32.33333333,9.333333333,107.6666667
EB,15,9/11/16 14:45,9/11/16,14:45:00,434,35,8.333333333,101.3333333
EB,15,9/11/16 17:30,9/11/16,17:30:00,334,38,6,94.33333333
EB,15,9/12/16 14:15,9/12/16,14:15:00,339,34.33333333,6.333333333,106
EB,15,9/12/16 9:15,9/12/16,9:15:00,317,31.33333333,8,119.3333333
EB,15,9/16/16 17:00,9/16/16,17:00:00,382,27.33333333,12.66666667,157.3333333
EB,15,9/16/16 12:45,9/16/16,12:45:00,460,30,9.666666667,123.3333333
EB,15,9/16/16 7:00,9/16/16,7:00:00,257,41.66666667,4.333333333,89.33333333
EB,15,9/16/16 9:45,9/16/16,9:45:00,392,36.33333333,8.333333333,101
EB,15,9/16/16 8:30,9/16/16,8:30:00,420,37.66666667,7.666666667,94.66666667
EB,15,9/16/16 11:15,9/16/16,11:15:00,460,31.33333333,11.66666667,110
EB,15,9/16/16 8:45,9/16/16,8:45:00,418,35,8.666666667,102.6666667
EB,15,9/16/16 11:30,9/16/16,11:30:00,448,33,10,108
EB,15,9/17/16 18:15,9/17/16,18:15:00,407,30.66666667,9.333333333,116
EB,15,9/3/16 17:30,9/3/16,17:30:00,411,36,9,101
EB,15,9/8/16 10:00,9/8/16,10:00:00,452,32,10,112
EB,15,9/8/16 15:30,9/8/16,15:30:00,254,37,4.666666667,98.66666667
EB,15,9/8/16 7:30,9/8/16,7:30:00,362,35,7.333333333,104.3333333
EB,15,9/8/16 10:15,9/8/16,10:15:00,312,31.33333333,7,115
EB,15,9/8/16 13:00,9/8/16,13:00:00,426,31.66666667,9,110.6666667
EB,15,9/5/16 9:15,9/5/16,9:15:00,188,40,3,90.66666667
EB,15,9/5/16 12:00,9/5/16,12:00:00,370,39,6.333333333,93.33333333
EB,15,9/4/16 8:45,9/4/16,8:45:00,167,38.33333333,3,94
EB,15,9/4/16 11:30,9/4/16,11:30:00,379,36.66666667,7.666666667,99.66666667
EB,15,9/4/16 11:45,9/4/16,11:45:00,391,34,8.333333333,106
EB,15,9/4/16 13:15,9/4/16,13:15:00,450,32.66666667,10.33333333,108.6666667
EB,15,9/4/16 16:15,9/4/16,16:15:00,385,32.33333333,7.666666667,106
EB,15,9/5/16 13:00,9/5/16,13:00:00,417,33.33333333,9,106.3333333
EB,15,9/12/16 8:15,9/12/16,8:15:00,363,36.66666667,8,99
EB,15,9/12/16 18:00,9/12/16,18:00:00,432,25.66666667,14,154.6666667
EB,15,9/12/16 10:00,9/12/16,10:00:00,401,33,8.333333333,105.6666667
EB,15,9/12/16 12:45,9/12/16,12:45:00,421,28,12,130.6666667
EB,15,9/12/16 15:30,9/12/16,15:30:00,331,33.33333333,7.333333333,127.6666667
EB,15,9/12/16 18:15,9/12/16,18:15:00,370,29.33333333,9.666666667,137.3333333
EB,15,9/8/16 17:30,9/8/16,17:30:00,493,30,12,141
EB,15,9/12/16 17:00,9/12/16,17:00:00,445,31,12,112.3333333
EB,15,9/9/16 9:30,9/9/16,9:30:00,410,37,8,97.66666667
EB,15,9/9/16 13:45,9/9/16,13:45:00,446,28.33333333,13.33333333,159
EB,15,9/17/16 9:30,9/17/16,9:30:00,313,39.33333333,5.333333333,92
EB,15,9/17/16 9:45,9/17/16,9:45:00,361,37.33333333,6.666666667,97.66666667
EB,15,9/17/16 8:30,9/17/16,8:30:00,250,40.33333333,4.666666667,90.66666667
EB,15,9/17/16 13:00,9/17/16,13:00:00,434,25,12.33333333,159
EB,15,9/17/16 15:45,9/17/16,15:45:00,446,30,11.66666667,123
EB,15,9/17/16 10:30,9/17/16,10:30:00,411,34,8.333333333,107.6666667
EB,15,9/17/16 13:15,9/17/16,13:15:00,466,32.33333333,9.666666667,111.3333333
EB,15,9/17/16 16:00,9/17/16,16:00:00,452,28,12,143.3333333
EB,15,9/17/16 18:30,9/17/16,18:30:00,380,33,7,108.6666667
EB,15,9/5/16 9:30,9/5/16,9:30:00,234,41.33333333,4,89
EB,15,9/5/16 14:00,9/5/16,14:00:00,409,33.33333333,9,105
EB,15,9/5/16 16:45,9/5/16,16:45:00,330,38,6.666666667,96
EB,15,9/5/16 14:15,9/5/16,14:15:00,355,34.66666667,7.333333333,109
EB,15,9/5/16 17:00,9/5/16,17:00:00,355,36.66666667,7,98.33333333
EB,15,9/5/16 15:45,9/5/16,15:45:00,392,36,8.333333333,99
EB,15,9/5/16 18:30,9/5/16,18:30:00,297,35.66666667,6,100.3333333
EB,15,9/5/16 13:15,9/5/16,13:15:00,381,34.33333333,7.666666667,104.6666667
EB,15,9/5/16 16:00,9/5/16,16:00:00,377,36.33333333,7.666666667,97.66666667
EB,15,9/7/16 8:00,9/7/16,8:00:00,420,36,9,101
EB,15,9/7/16 7:00,9/7/16,7:00:00,284,38.33333333,5,94
EB,15,9/7/16 17:45,9/7/16,17:45:00,377,23.33333333,12.66666667,160.6666667
EB,15,9/8/16 16:30,9/8/16,16:30:00,455,12.66666667,27.33333333,385.6666667
EB,15,9/8/16 11:30,9/8/16,11:30:00,362,31,8.333333333,112.3333333
EB,15,9/8/16 14:00,9/8/16,14:00:00,390,31,7.666666667,116
EB,15,9/9/16 15:30,9/9/16,15:30:00,326,32,6.666666667,109
EB,15,9/9/16 18:15,9/9/16,18:15:00,338,18.66666667,19.33333333,240
EB,15,9/8/16 17:45,9/8/16,17:45:00,481,31,12.66666667,126
EB,15,9/9/16 12:00,9/9/16,12:00:00,421,33,10,107.3333333
EB,15,9/9/16 12:15,9/9/16,12:15:00,451,29.66666667,13.66666667,120.3333333
EB,15,9/9/16 7:00,9/9/16,7:00:00,282,37,5.666666667,97.66666667
EB,15,9/9/16 9:45,9/9/16,9:45:00,390,33.33333333,9.333333333,111
EB,15,9/9/16 8:30,9/9/16,8:30:00,411,36,9,99.33333333
EB,15,9/9/16 16:45,9/9/16,16:45:00,359,28.66666667,11,124
EB,15,9/10/16 16:30,9/10/16,16:30:00,344,34.33333333,6.333333333,102.6666667
EB,15,9/14/16 18:30,9/14/16,18:30:00,415,34.66666667,9.666666667,104.3333333
EB,15,9/3/16 13:30,9/3/16,13:30:00,420,32,10.33333333,111
EB,15,9/3/16 16:15,9/3/16,16:15:00,411,29.66666667,10.66666667,134.6666667
EB,15,9/3/16 15:15,9/3/16,15:15:00,447,35.33333333,8.666666667,101.6666667
EB,15,9/7/16 7:45,9/7/16,7:45:00,374,36.33333333,8,100.3333333
EB,15,9/8/16 8:45,9/8/16,8:45:00,405,33.33333333,9,105.3333333
EB,15,9/8/16 14:15,9/8/16,14:15:00,361,32,7,110.3333333
EB,15,9/8/16 9:00,9/8/16,9:00:00,377,35.33333333,8,100.3333333
EB,15,9/9/16 15:45,9/9/16,15:45:00,398,28,10.66666667,144
EB,15,9/9/16 18:30,9/9/16,18:30:00,304,28,9.333333333,135.6666667
EB,15,9/11/16 8:30,9/11/16,8:30:00,162,42,2.666666667,89.66666667
EB,15,9/11/16 11:15,9/11/16,11:15:00,341,36.66666667,6.666666667,96.66666667
EB,15,9/10/16 10:15,9/10/16,10:15:00,335,37.33333333,7,98
EB,15,9/10/16 13:15,9/10/16,13:15:00,468,34.33333333,10.33333333,104
EB,15,9/10/16 7:45,9/10/16,7:45:00,220,38.33333333,4,91.66666667
EB,15,9/10/16 10:30,9/10/16,10:30:00,375,35,7.333333333,103
EB,15,9/10/16 13:00,9/10/16,13:00:00,454,31.66666667,10.33333333,113
EB,15,9/10/16 8:00,9/10/16,8:00:00,286,39.33333333,5.333333333,92
EB,15,9/10/16 12:00,9/10/16,12:00:00,466,31.33333333,11.66666667,120
EB,15,9/10/16 9:30,9/10/16,9:30:00,348,38,7,97.33333333
EB,15,9/10/16 7:00,9/10/16,7:00:00,169,40.66666667,2.333333333,89.33333333
EB,15,9/11/16 12:15,9/11/16,12:15:00,437,30,9,127
EB,15,9/11/16 15:00,9/11/16,15:00:00,383,31,8.666666667,119.3333333
EB,15,9/10/16 16:45,9/10/16,16:45:00,452,33.66666667,9.333333333,107
EB,15,9/10/16 14:00,9/10/16,14:00:00,476,32.66666667,9.666666667,112
EB,15,9/14/16 18:45,9/14/16,18:45:00,354,35,7,102.6666667
EB,15,9/14/16 17:45,9/14/16,17:45:00,371,32.33333333,7.666666667,114.6666667
EB,15,9/14/16 18:00,9/14/16,18:00:00,354,34.66666667,7,104.3333333
EB,15,9/16/16 12:30,9/16/16,12:30:00,464,31,9.333333333,115
EB,15,9/16/16 9:00,9/16/16,9:00:00,467,35,11.33333333,102.3333333
EB,15,9/3/16 17:45,9/3/16,17:45:00,415,35.33333333,9,105
EB,15,9/3/16 8:15,9/3/16,8:15:00,162,41.33333333,2.666666667,88.33333333
EB,15,9/3/16 11:00,9/3/16,11:00:00,380,33.66666667,8.666666667,108.6666667
EB,15,9/3/16 13:45,9/3/16,13:45:00,455,33.33333333,10.33333333,107
EB,15,9/3/16 18:15,9/3/16,18:15:00,358,36.33333333,6.666666667,98.33333333
EB,15,9/7/16 16:15,9/7/16,16:15:00,443,31,11,113.3333333
EB,15,9/7/16 8:15,9/7/16,8:15:00,345,38,7,94.33333333
EB,15,9/7/16 11:00,9/7/16,11:00:00,362,37,7.333333333,96.66666667
EB,15,9/7/16 13:45,9/7/16,13:45:00,310,31,6.333333333,115.6666667
EB,15,9/7/16 8:30,9/7/16,8:30:00,374,36.66666667,7.333333333,100.6666667
EB,15,9/7/16 11:15,9/7/16,11:15:00,361,35,8,103
EB,15,9/8/16 10:30,9/8/16,10:30:00,278,33,6,107
EB,15,9/8/16 18:30,9/8/16,18:30:00,359,33,7.666666667,105.6666667
EB,15,9/4/16 9:00,9/4/16,9:00:00,180,41,3,87.33333333
EB,15,9/4/16 16:30,9/4/16,16:30:00,438,35,8.333333333,100.6666667
EB,15,9/4/16 15:45,9/4/16,15:45:00,439,31.33333333,9,114.3333333
EB,15,9/4/16 18:30,9/4/16,18:30:00,303,34.66666667,6.666666667,105.6666667
EB,15,9/4/16 16:00,9/4/16,16:00:00,471,31.33333333,9.666666667,114
EB,15,9/11/16 8:45,9/11/16,8:45:00,187,41,3,85.66666667
EB,15,9/11/16 11:30,9/11/16,11:30:00,369,34.33333333,8.333333333,103.3333333
EB,15,9/12/16 8:30,9/12/16,8:30:00,267,30.33333333,6.666666667,123.6666667
EB,15,9/11/16 7:45,9/11/16,7:45:00,93,41,1.333333333,87.66666667
EB,15,9/11/16 10:30,9/11/16,10:30:00,294,35,6,103
EB,15,9/11/16 8:00,9/11/16,8:00:00,183,42.33333333,2.666666667,83.66666667
EB,15,9/12/16 10:15,9/12/16,10:15:00,366,35,7.666666667,101.6666667
EB,15,9/11/16 17:45,9/11/16,17:45:00,331,37.33333333,6.333333333,97.66666667
EB,15,9/11/16 18:00,9/11/16,18:00:00,310,38,5.666666667,96
EB,15,9/11/16 12:30,9/11/16,12:30:00,418,33,8.666666667,107.3333333
EB,15,9/11/16 15:15,9/11/16,15:15:00,403,34.66666667,9,103
EB,15,9/12/16 9:30,9/12/16,9:30:00,386,33,7,108.3333333
EB,15,9/12/16 7:00,9/12/16,7:00:00,281,39,5,92.66666667
EB,15,9/16/16 7:15,9/16/16,7:15:00,269,39.66666667,5,88.33333333
EB,15,9/16/16 10:00,9/16/16,10:00:00,438,32,12.66666667,114.6666667
EB,15,9/16/16 7:30,9/16/16,7:30:00,327,36,7,101.6666667
EB,15,9/17/16 8:45,9/17/16,8:45:00,308,38.66666667,5.666666667,92.66666667
EB,15,9/16/16 14:30,9/16/16,14:30:00,443,32,10.66666667,111.3333333
EB,15,9/16/16 17:15,9/16/16,17:15:00,271,31,6,118.6666667
EB,15,9/16/16 14:45,9/16/16,14:45:00,422,31.66666667,10.66666667,113.6666667
EB,15,9/17/16 10:45,9/17/16,10:45:00,380,34.66666667,7.666666667,104.6666667
EB,15,9/3/16 18:00,9/3/16,18:00:00,420,35,8.666666667,102.6666667
EB,15,9/8/16 18:45,9/8/16,18:45:00,421,35.66666667,8,98.66666667
EB,15,9/5/16 7:00,9/5/16,7:00:00,178,41.66666667,3,89.33333333
EB,15,9/5/16 9:45,9/5/16,9:45:00,285,38.66666667,5,93.33333333
EB,15,9/4/16 9:15,9/4/16,9:15:00,174,41.33333333,2.666666667,89
EB,15,9/4/16 12:00,9/4/16,12:00:00,496,34,10.33333333,104.3333333
EB,15,9/4/16 9:30,9/4/16,9:30:00,188,39.33333333,3,92
